id,artifact_id,group_id,version,signature,method
com.cit.locationutils+citlocationutils,com.cit.locationutils,citlocationutils,1.0.0,Landroid/location/LocationManager;->requestLocationUpdates,"[Lcom/cit/locationutils/LocationHelperService; checkForLocationProvider (Ljava/lang/Boolean;)Z, Lcom/cit/locationutils/LocationHelperService; checkForLocationProvider (Ljava/lang/Boolean;)Z]"
com.cit.locationutils+citlocationutils,com.cit.locationutils,citlocationutils,1.0.1,Landroid/location/LocationManager;->requestLocationUpdates,[Lcom/cit/locationutils/LocationHelperService; checkForLocationProvider (Ljava/lang/Boolean;)Z]
com.cit.locationutils+citlocationutils,com.cit.locationutils,citlocationutils,6.0.0,Lcom/google/android/gms/location/FusedLocationProviderClient;->getLastLocation,[Lcom/cit/locationutils/LocationHelperService; onConnected (Landroid/os/Bundle;)V]
com.cit.locationutils+citlocationutils,com.cit.locationutils,citlocationutils,6.0.0,Lcom/google/android/gms/location/FusedLocationProviderClient;->requestLocationUpdates,[Lcom/cit/locationutils/LocationHelperService; onConnected (Landroid/os/Bundle;)V]
com.cleveroad.bootstrap+kotlin-gps,com.cleveroad.bootstrap,kotlin-gps,0.1.10,Lcom/google/android/gms/location/FusedLocationProviderClient;->requestLocationUpdates,[Lcom/cleveroad/bootstrap/kotlin_gps/service/GpsTrackerService; onConnected (Landroid/os/Bundle;)V]
com.cleveroad.bootstrap+kotlin-gps,com.cleveroad.bootstrap,kotlin-gps,0.1.11,Lcom/google/android/gms/location/FusedLocationProviderClient;->requestLocationUpdates,[Lcom/cleveroad/bootstrap/kotlin_gps/service/GpsTrackerService; startGMSLocationUpdates ()V]
com.cleveroad.bootstrap+kotlin-gps,com.cleveroad.bootstrap,kotlin-gps,0.1.11,Landroid/location/LocationManager;->requestLocationUpdates,[Lcom/cleveroad/bootstrap/kotlin_gps/service/GpsTrackerService; startAndroidLocationUpdates ()V]
com.cleveroad.bootstrap+kotlin-gps,com.cleveroad.bootstrap,kotlin-gps,2.0.3,Lcom/google/android/gms/location/FusedLocationProviderClient;->requestLocationUpdates,[Lcom/cleveroad/bootstrap/kotlin_gps/service/GpsTrackerService; startGMSLocationUpdates ()V]
com.cleveroad.bootstrap+kotlin-gps,com.cleveroad.bootstrap,kotlin-gps,2.0.3,Landroid/location/LocationManager;->requestLocationUpdates,[Lcom/cleveroad/bootstrap/kotlin_gps/service/GpsTrackerService; startAndroidLocationUpdates ()V]
com.cleveroad.bootstrap+kotlin-gps,com.cleveroad.bootstrap,kotlin-gps,3.0.0,Lcom/google/android/gms/location/FusedLocationProviderClient;->requestLocationUpdates,[Lcom/cleveroad/bootstrap/kotlin_gps/service/GpsTrackerService; startGMSLocationUpdates ()V]
