id,artifact_id,group_id,version,signature,method
com.xlythe+android-text-manager,com.xlythe,android-text-manager,0.0.1,Landroid/telephony/SmsManager;->sendTextMessage,[Lcom/xlythe/textmanager/text/ManagerUtils; send (Landroid/content/Context; Lcom/xlythe/textmanager/text/Text;)V]
com.xlythe+android-text-manager,com.xlythe,android-text-manager,0.0.2,Landroid/telephony/SmsManager;->sendTextMessage,[Lcom/xlythe/textmanager/text/SendService; send (Landroid/content/Context; Lcom/xlythe/textmanager/text/Text;)V]
djahalibraries.smslibrary+smslibrary,djahalibraries.smslibrary,smslibrary,1.6,Landroid/telephony/SmsManager;->sendMultipartTextMessage,[Ldjahalibraries/smslibrary/service/SendSmsService; sendSMS (Landroid/content/Intent;)V]
djahalibraries.smslibrary+smslibrary,djahalibraries.smslibrary,smslibrary,1.8,Landroid/telephony/SmsManager;->sendMultipartTextMessage,[Ldjahalibraries/smslibrary/service/SendSmsService; sendSMS (Landroid/content/Intent;)V]
io.github.didi.dokit+dokitx-util,io.github.didi.dokit,dokitx-util,3.4.0-alpha01,Landroid/telephony/SmsManager;->sendTextMessage,"[Lcom/didichuxing/doraemonkit/util/DangerousUtils; sendSmsSilent (Ljava/lang/String; Ljava/lang/String;)V, Lcom/didichuxing/doraemonkit/util/DangerousUtils; sendSmsSilent (Ljava/lang/String; Ljava/lang/String;)V]"
io.github.didi.dokit+dokitx-util,io.github.didi.dokit,dokitx-util,3.4.0-alpha02,Landroid/telephony/SmsManager;->sendTextMessage,"[Lcom/didichuxing/doraemonkit/util/DangerousUtils; sendSmsSilent (Ljava/lang/String; Ljava/lang/String;)V, Lcom/didichuxing/doraemonkit/util/DangerousUtils; sendSmsSilent (Ljava/lang/String; Ljava/lang/String;)V]"
io.github.didi.dokit+dokitx-util,io.github.didi.dokit,dokitx-util,3.7.0.1,Landroid/telephony/SmsManager;->sendTextMessage,"[Lcom/didichuxing/doraemonkit/util/DangerousUtils; sendSmsSilent (Ljava/lang/String; Ljava/lang/String;)V, Lcom/didichuxing/doraemonkit/util/DangerousUtils; sendSmsSilent (Ljava/lang/String; Ljava/lang/String;)V]"
io.github.didi.dokit+dokitx-util,io.github.didi.dokit,dokitx-util,3.7.1,Landroid/telephony/SmsManager;->sendTextMessage,"[Lcom/didichuxing/doraemonkit/util/DangerousUtils; sendSmsSilent (Ljava/lang/String; Ljava/lang/String;)V, Lcom/didichuxing/doraemonkit/util/DangerousUtils; sendSmsSilent (Ljava/lang/String; Ljava/lang/String;)V]"
ir.mtajik.android+advancedsmsmanager,ir.mtajik.android,advancedsmsmanager,1.0.0,Landroid/telephony/SmsManager;->sendTextMessage,"[Lir/mtajik/android/advancedsmsmanager/model/MySmsManager; sendSMS (Ljava/lang/String;)V, Lir/mtajik/android/advancedsmsmanager/model/MySmsManager; sendSMS (Ljava/lang/String;)V]"
ir.mtajik.android+advancedsmsmanager,ir.mtajik.android,advancedsmsmanager,1.0.1,Landroid/telephony/SmsManager;->sendTextMessage,"[Lir/mtajik/android/advancedsmsmanager/model/MySmsManager; sendSMS (Ljava/lang/String;)V, Lir/mtajik/android/advancedsmsmanager/model/MySmsManager; sendSMS (Ljava/lang/String;)V]"
ir.mtajik.android+advancedsmsmanager,ir.mtajik.android,advancedsmsmanager,1.0.6,Landroid/telephony/SmsManager;->sendTextMessage,[Lir/mtajik/android/advancedsmsmanager/model/MySmsManager; sendSms (Ljava/lang/String; Landroid/app/PendingIntent; Landroid/app/PendingIntent; Landroid/telephony/SmsManager;)V]
ir.mtajik.android+advancedsmsmanager,ir.mtajik.android,advancedsmsmanager,1.1.0,Landroid/telephony/SmsManager;->sendTextMessage,[Lir/mtajik/android/advancedsmsmanager/model/MySmsManager; sendSms (Ljava/lang/String; Landroid/app/PendingIntent; Landroid/app/PendingIntent; Landroid/telephony/SmsManager;)V]
net.polyv.test+polyvSDKFoundation,net.polyv.test,polyvSDKFoundation,1.4.0-alpha1,Landroid/telephony/SmsManager;->sendTextMessage,"[Lcom/plv/thirdpart/blankj/utilcode/util/PhoneUtils; sendSmsSilent (Ljava/lang/String; Ljava/lang/String;)V, Lcom/plv/thirdpart/blankj/utilcode/util/PhoneUtils; sendSmsSilent (Ljava/lang/String; Ljava/lang/String;)V]"
net.polyv.test+polyvSDKFoundation,net.polyv.test,polyvSDKFoundation,1.4.0,Landroid/telephony/SmsManager;->sendTextMessage,"[Lcom/plv/thirdpart/blankj/utilcode/util/PhoneUtils; sendSmsSilent (Ljava/lang/String; Ljava/lang/String;)V, Lcom/plv/thirdpart/blankj/utilcode/util/PhoneUtils; sendSmsSilent (Ljava/lang/String; Ljava/lang/String;)V]"
