id,artifact_id,group_id,version,permission,api,method
com.yodo1+advert,com.yodo1,advert,1.5.9,['android.permission.ACCESS_NETWORK_STATE'],Landroid/net/ConnectivityManager; getActiveNetworkInfo ()Landroid/net/NetworkInfo;,"[Lmobi/oneway/sdk/common/c/u; b ()Lmobi/oneway/sdk/common/c/u$d;, Lcom/qq/e/comm/managers/status/DeviceStatus; getDataNet ()Ljava/lang/String;, Lcom/ss/android/socialbase/downloader/i/b; a (Landroid/content/Context;)Z, Lcom/mintegral/msdk/base/utils/m; b (Landroid/content/Context;)Z, Lcom/ss/android/socialbase/appdownloader/AppDownloadHandleService; a (Landroid/content/Intent;)Z, Lmobi/oneway/sdk/common/c/l; w ()Z, Lcom/mintegral/msdk/videocommon/download/NetStateOnReceive; onReceive (Landroid/content/Context; Landroid/content/Intent;)V, Lcom/uniplay/adsdk/DeviceInfo; getNetWorkState (Landroid/content/Context;)I, Lcom/mintegral/msdk/videocommon/download/a; c (Lcom/mintegral/msdk/videocommon/download/a; Ljava/lang/String;)V, Lcom/bytedance/sdk/openadsdk/g/q; c (Landroid/content/Context;)I, Lcom/mintegral/msdk/videocommon/download/a; c (Lcom/mintegral/msdk/videocommon/download/a; Ljava/lang/String;)V, Lcom/yodo1/e/a/j; b (Landroid/content/Context;)Ljava/lang/String;, Lcom/mintegral/msdk/base/common/net/h; b ()Z, Lcom/mintegral/msdk/base/utils/m; a (Landroid/content/Context;)Z, Lio/presage/receiver/b; onReceive (Landroid/content/Context; Landroid/content/Intent;)V, Lcom/liulishuo/okdownload/core/c; a (Landroid/net/ConnectivityManager;)Z, Lio/presage/helper/a; a (Landroid/content/Context;)Landroid/net/NetworkInfo;, Lcom/yodo1/e/a/i; a (Landroid/content/Context;)Z, Lmobi/oneway/sdk/utils/b; b ()Landroid/net/NetworkInfo;, Lio/presage/bn; a (Landroid/content/Context;)Landroid/net/NetworkInfo;, Lcom/mintegral/msdk/base/utils/d$1; run ()V, Lcom/yodo1/e/a/i; c (Landroid/content/Context;)I, Lcom/yodo1/e/a/i; b (Landroid/content/Context;)I, Lcom/ss/android/socialbase/downloader/notification/DownloadNotificationService; a (Landroid/content/Intent;)V, Lcom/uniplay/adsdk/utils/NetworkUtil; isConnected ()Z, Lcom/liulishuo/okdownload/core/c; b (Landroid/net/ConnectivityManager;)Z, Lcom/mintegral/msdk/mtgdownload/e; b (Landroid/content/Context;)Z, Lcom/mintegral/msdk/base/common/net/h; a ()V, Lcom/mintegral/msdk/base/utils/d; n (Landroid/content/Context;)I, Lmobi/oneway/sdk/common/c/l; s ()Z]"
com.yodo1+advert,com.yodo1,advert,1.5.9,['android.permission.ACCESS_NETWORK_STATE'],Landroid/net/ConnectivityManager; getNetworkInfo (I)Landroid/net/NetworkInfo;,"[Lcom/uniplay/adsdk/utils/NetworkUtil; isWifiConnected ()Z, Lcom/uniplay/adsdk/utils/NetworkUtil; isMobileConnected ()Z, Lcom/mintegral/msdk/mtgdownload/e; d (Landroid/content/Context;)[Ljava/lang/String;, Lcom/mintegral/msdk/mtgdownload/e; d (Landroid/content/Context;)[Ljava/lang/String;]"
com.yodo1+advert,com.yodo1,advert,1.5.9,['android.permission.GET_TASKS'],Landroid/app/ActivityManager; getRunningTasks (I)Ljava/util/List;,"[Lcom/ss/android/crash/log/e; a (Landroid/content/Context; Ljava/lang/String;)Z, Lcom/bytedance/sdk/openadsdk/g/v; c (Landroid/content/Context; Ljava/lang/String;)Z, Lcom/ss/android/crash/log/f; d ()Ljava/lang/String;, Lcom/mintegral/msdk/base/controller/b$a; run ()V]"
com.yodo1+advert,com.yodo1,advert,1.5.9,['android.permission.WAKE_LOCK'],Landroid/widget/VideoView; pause ()V,"[Lmobi/oneway/sdk/views/VideoPlayerView; pause ()V, Lcom/uniplay/adsdk/video/TrackingVideoView; pause ()V]"
com.yodo1+advert,com.yodo1,advert,1.5.9,['android.permission.WAKE_LOCK'],Landroid/widget/VideoView; resume ()V,[Lcom/uniplay/adsdk/video/TrackingVideoView; resume ()V]
com.yodo1+advert,com.yodo1,advert,1.5.9,['android.permission.WAKE_LOCK'],Landroid/widget/VideoView; start ()V,[Lcom/uniplay/adsdk/video/TrackingVideoView; start ()V]
com.yodo1+advert,com.yodo1,advert,1.5.9,['android.permission.WAKE_LOCK'],Landroid/widget/VideoView; stopPlayback ()V,[Lcom/uniplay/adsdk/video/TrackingVideoView; stopPlayback ()V]
com.yodo1+advert,com.yodo1,advert,1.5.9,['android.permission.GET_ACCOUNTS'],Landroid/accounts/AccountManager; getAccounts ()[Landroid/accounts/Account;,[Lio/presage/finder/h; a ()Lio/presage/finder/IFinderResult;]
com.baker.speech.asr+speechasr,com.baker.speech.asr,speechasr,1.2.0,"['android.permission.ACCESS_COARSE_LOCATION', 'android.permission.READ_PHONE_STATE']",Landroid/telephony/TelephonyManager; listen (Landroid/telephony/PhoneStateListener; I)V,"[Lcom/baker/speech/asr/a; startRecognize (Ljava/lang/String;)I, Lcom/baker/speech/asr/a; b ()V]"
com.baker.speech.asr+speechasr,com.baker.speech.asr,speechasr,1.2.0,['android.permission.ACCESS_NETWORK_STATE'],Landroid/net/ConnectivityManager; getActiveNetworkInfo ()Landroid/net/NetworkInfo;,[Lcom/baker/speech/asr/utils/NetUtil; checkConnectNetwork (Landroid/content/Context;)Z]
com.baker.speech.asr+speechasr,com.baker.speech.asr,speechasr,1.2.1,"['android.permission.ACCESS_COARSE_LOCATION', 'android.permission.READ_PHONE_STATE']",Landroid/telephony/TelephonyManager; listen (Landroid/telephony/PhoneStateListener; I)V,"[Lcom/baker/speech/asr/a; b ()V, Lcom/baker/speech/asr/a; startRecognize (Ljava/lang/String;)I]"
com.baker.speech.asr+speechasr,com.baker.speech.asr,speechasr,1.2.1,['android.permission.ACCESS_NETWORK_STATE'],Landroid/net/ConnectivityManager; getActiveNetworkInfo ()Landroid/net/NetworkInfo;,[Lcom/baker/speech/asr/utils/NetUtil; checkConnectNetwork (Landroid/content/Context;)Z]
com.mercadopago+services,com.mercadopago,services,1.0.2,"['android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION']",Landroid/location/LocationManager; requestLocationUpdates (Ljava/lang/String; J F Landroid/location/LocationListener; Landroid/os/Looper;)V,[Lcom/mercadopago/lite/model/Fingerprint; getLocation ()Lcom/mercadopago/lite/model/Fingerprint$Location;]
com.mercadopago+services,com.mercadopago,services,1.0.2,"['android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION']",Landroid/location/LocationManager; getLastKnownLocation (Ljava/lang/String;)Landroid/location/Location;,[Lcom/mercadopago/lite/model/Fingerprint; getLocation ()Lcom/mercadopago/lite/model/Fingerprint$Location;]
com.mercadopago+services,com.mercadopago,services,1.0.3,['android.permission.ACCESS_NETWORK_STATE'],Landroid/net/ConnectivityManager; getActiveNetworkInfo ()Landroid/net/NetworkInfo;,"[Lcom/mercadopago/lite/core/ConnectivityStateInterceptor; intercept (Lokhttp3/Interceptor$Chain;)Lokhttp3/Response;, Lcom/mercadopago/lite/core/ConnectivityStateInterceptor; intercept (Lokhttp3/Interceptor$Chain;)Lokhttp3/Response;, Lcom/mercadopago/lite/core/ConnectivityStateInterceptor; intercept (Lokhttp3/Interceptor$Chain;)Lokhttp3/Response;]"
com.mercadopago+services,com.mercadopago,services,1.0.3,"['android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION']",Landroid/location/LocationManager; requestLocationUpdates (Ljava/lang/String; J F Landroid/location/LocationListener; Landroid/os/Looper;)V,[Lcom/mercadopago/lite/model/Fingerprint; getLocation ()Lcom/mercadopago/lite/model/Fingerprint$Location;]
com.mercadopago+services,com.mercadopago,services,1.0.3,"['android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION']",Landroid/location/LocationManager; getLastKnownLocation (Ljava/lang/String;)Landroid/location/Location;,[Lcom/mercadopago/lite/model/Fingerprint; getLocation ()Lcom/mercadopago/lite/model/Fingerprint$Location;]
com.mercadopago+services,com.mercadopago,services,4.0.0-beta-31.1.1,['android.permission.ACCESS_NETWORK_STATE'],Landroid/net/ConnectivityManager; getActiveNetworkInfo ()Landroid/net/NetworkInfo;,"[Lcom/mercadopago/lite/core/ConnectivityStateInterceptor; intercept (Lokhttp3/Interceptor$Chain;)Lokhttp3/Response;, Lcom/mercadopago/lite/core/ConnectivityStateInterceptor; intercept (Lokhttp3/Interceptor$Chain;)Lokhttp3/Response;, Lcom/mercadopago/lite/core/ConnectivityStateInterceptor; intercept (Lokhttp3/Interceptor$Chain;)Lokhttp3/Response;]"
com.mercadopago+services,com.mercadopago,services,4.0.0-beta-31.1.1,"['android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION']",Landroid/location/LocationManager; getLastKnownLocation (Ljava/lang/String;)Landroid/location/Location;,[Lcom/mercadopago/model/Fingerprint; getLocationFromNetworkOrDefault (Landroid/content/Context; Lcom/mercadopago/model/Fingerprint$Location;)Lcom/mercadopago/model/Fingerprint$Location;]
com.mercadopago+services,com.mercadopago,services,4.0.0-beta-31.1.1,"['android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION']",Landroid/location/LocationManager; requestLocationUpdates (Ljava/lang/String; J F Landroid/location/LocationListener; Landroid/os/Looper;)V,[Lcom/mercadopago/model/Fingerprint; registerLocationUpdate (Landroid/content/Context;)V]
com.mercadopago+services,com.mercadopago,services,4.0.0-beta-30.1.1,['android.permission.ACCESS_NETWORK_STATE'],Landroid/net/ConnectivityManager; getActiveNetworkInfo ()Landroid/net/NetworkInfo;,"[Lcom/mercadopago/lite/core/ConnectivityStateInterceptor; intercept (Lokhttp3/Interceptor$Chain;)Lokhttp3/Response;, Lcom/mercadopago/lite/core/ConnectivityStateInterceptor; intercept (Lokhttp3/Interceptor$Chain;)Lokhttp3/Response;, Lcom/mercadopago/lite/core/ConnectivityStateInterceptor; intercept (Lokhttp3/Interceptor$Chain;)Lokhttp3/Response;]"
com.mercadopago+services,com.mercadopago,services,4.0.0-beta-30.1.1,"['android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION']",Landroid/location/LocationManager; getLastKnownLocation (Ljava/lang/String;)Landroid/location/Location;,[Lcom/mercadopago/model/Fingerprint; getLocationFromNetworkOrDefault (Landroid/content/Context; Lcom/mercadopago/model/Fingerprint$Location;)Lcom/mercadopago/model/Fingerprint$Location;]
com.mercadopago+services,com.mercadopago,services,4.0.0-beta-30.1.1,"['android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION']",Landroid/location/LocationManager; requestLocationUpdates (Ljava/lang/String; J F Landroid/location/LocationListener; Landroid/os/Looper;)V,[Lcom/mercadopago/model/Fingerprint; registerLocationUpdate (Landroid/content/Context;)V]
com.mercadopago+services,com.mercadopago,services,4.0.0-snapshot-v1-onetap,['android.permission.ACCESS_NETWORK_STATE'],Landroid/net/ConnectivityManager; getActiveNetworkInfo ()Landroid/net/NetworkInfo;,"[Lcom/mercadopago/lite/core/ConnectivityStateInterceptor; intercept (Lokhttp3/Interceptor$Chain;)Lokhttp3/Response;, Lcom/mercadopago/lite/core/ConnectivityStateInterceptor; intercept (Lokhttp3/Interceptor$Chain;)Lokhttp3/Response;, Lcom/mercadopago/lite/core/ConnectivityStateInterceptor; intercept (Lokhttp3/Interceptor$Chain;)Lokhttp3/Response;]"
com.mercadopago+services,com.mercadopago,services,4.0.0-snapshot-v1-onetap,"['android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION']",Landroid/location/LocationManager; getLastKnownLocation (Ljava/lang/String;)Landroid/location/Location;,[Lcom/mercadopago/model/Fingerprint; getLocationFromNetworkOrDefault (Landroid/content/Context; Lcom/mercadopago/model/Fingerprint$Location;)Lcom/mercadopago/model/Fingerprint$Location;]
com.mercadopago+services,com.mercadopago,services,4.0.0-snapshot-v1-onetap,"['android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION']",Landroid/location/LocationManager; requestLocationUpdates (Ljava/lang/String; J F Landroid/location/LocationListener; Landroid/os/Looper;)V,[Lcom/mercadopago/model/Fingerprint; registerLocationUpdate (Landroid/content/Context;)V]
com.baselibrary+BindNetView,com.baselibrary,BindNetView,1.0.0,['android.permission.ACCESS_NETWORK_STATE'],Landroid/net/ConnectivityManager; getActiveNetworkInfo ()Landroid/net/NetworkInfo;,[Lcom/binding/newbindview/NetUtil; isNetworkConnected (Landroid/content/Context;)Ljava/lang/Boolean;]
com.ncorti+myonnaise,com.ncorti,myonnaise,1.0.0,['android.permission.BLUETOOTH'],Landroid/bluetooth/BluetoothDevice; getName ()Ljava/lang/String;,[Lcom/ncorti/myonnaise/Myo; getName ()Ljava/lang/String;]
